TankerId,TripId,Id,DateTime,TimeZone,Latitude,Longitude,Altitude,Heading,Speed
MNR4867,162,18282,07/17/2011 07:24:34 PM,GMT,51.45,-90.22,1272.00,0.00,0.00
MNR4867,162,18283,07/17/2011 07:25:03 PM,GMT,51.45,-90.22,1264.00,0.00,0.00
MNR4867,162,18284,07/17/2011 07:25:34 PM,GMT,51.45,-90.22,1248.00,0.00,0.00
MNR4867,162,18285,07/17/2011 07:26:04 PM,GMT,51.45,-90.22,1264.00,0.00,0.00
MNR4867,162,18286,07/17/2011 07:26:34 PM,GMT,51.45,-90.22,1272.00,0.00,0.00
MNR4867,162,18287,07/17/2011 07:27:04 PM,GMT,51.45,-90.22,1288.00,0.00,0.00
MNR4867,162,18288,07/17/2011 07:27:34 PM,GMT,51.45,-90.22,1272.00,0.00,0.00
MNR4867,162,18289,07/17/2011 07:28:04 PM,GMT,51.45,-90.22,1272.00,0.00,0.00
MNR4867,162,18290,07/17/2011 07:28:34 PM,GMT,51.45,-90.22,1272.00,343.00,1.00
MNR4867,162,18291,07/17/2011 07:29:03 PM,GMT,51.45,-90.22,1264.00,195.00,6.00
MNR4867,162,18292,07/17/2011 07:29:33 PM,GMT,51.45,-90.22,1264.00,242.00,10.00
MNR4867,162,18293,07/17/2011 07:30:03 PM,GMT,51.45,-90.22,1272.00,267.00,8.00
MNR4867,162,18294,07/17/2011 07:30:33 PM,GMT,51.45,-90.22,1264.00,214.00,4.00
MNR4867,162,18295,07/17/2011 07:31:03 PM,GMT,51.45,-90.22,1232.00,90.00,100.00
MNR4867,162,18296,07/17/2011 07:31:33 PM,GMT,51.45,-90.19,1752.00,89.00,126.00
MNR4867,162,18297,07/17/2011 07:32:03 PM,GMT,51.44,-90.17,2480.00,134.00,117.00
MNR4867,162,18298,07/17/2011 07:32:33 PM,GMT,51.43,-90.20,3184.00,244.00,144.00
MNR4867,162,18299,07/17/2011 07:33:02 PM,GMT,51.43,-90.23,3384.00,265.00,160.00
MNR4867,162,18300,07/17/2011 07:33:32 PM,GMT,51.43,-90.27,3736.00,264.00,163.00
MNR4867,162,18301,07/17/2011 07:34:02 PM,GMT,51.42,-90.30,4136.00,261.00,164.00
MNR4867,162,18302,07/17/2011 07:34:32 PM,GMT,51.42,-90.34,4464.00,260.00,169.00
MNR4867,162,18303,07/17/2011 07:35:02 PM,GMT,51.41,-90.38,4592.00,258.00,177.00
MNR4867,162,18304,07/17/2011 07:35:32 PM,GMT,51.41,-90.41,4592.00,256.00,177.00
MNR4867,162,18305,07/17/2011 07:36:02 PM,GMT,51.40,-90.45,4528.00,251.00,175.00
MNR4867,162,18306,07/17/2011 07:36:32 PM,GMT,51.39,-90.49,4416.00,252.00,175.00
MNR4867,162,18307,07/17/2011 07:37:01 PM,GMT,51.38,-90.52,4328.00,248.00,172.00
MNR4867,162,18308,07/17/2011 07:37:31 PM,GMT,51.37,-90.56,4240.00,246.00,171.00
MNR4867,162,18309,07/17/2011 07:38:01 PM,GMT,51.36,-90.59,4112.00,246.00,172.00
MNR4867,162,18310,07/17/2011 07:38:31 PM,GMT,51.35,-90.63,4104.00,245.00,168.00
MNR4867,162,18311,07/17/2011 07:39:01 PM,GMT,51.34,-90.66,3984.00,239.00,169.00
MNR4867,162,18312,07/17/2011 07:39:31 PM,GMT,51.33,-90.69,3912.00,234.00,170.00
MNR4867,162,18313,07/17/2011 07:40:01 PM,GMT,51.32,-90.72,3984.00,247.00,168.00
MNR4867,162,18314,07/17/2011 07:40:31 PM,GMT,51.31,-90.76,3920.00,251.00,171.00
MNR4867,162,18315,07/17/2011 07:41:00 PM,GMT,51.30,-90.79,3888.00,251.00,173.00
MNR4867,162,18316,07/17/2011 07:41:30 PM,GMT,51.30,-90.83,3784.00,252.00,174.00
MNR4867,162,18317,07/17/2011 07:42:00 PM,GMT,51.29,-90.87,3664.00,251.00,176.00
MNR4867,162,18318,07/17/2011 07:42:30 PM,GMT,51.28,-90.90,3600.00,247.00,171.00
MNR4867,162,18319,07/17/2011 07:43:00 PM,GMT,51.27,-90.94,3584.00,246.00,169.00
MNR4867,162,18320,07/17/2011 07:43:30 PM,GMT,51.26,-90.97,3520.00,247.00,174.00
MNR4867,162,18321,07/17/2011 07:44:00 PM,GMT,51.26,-91.01,3528.00,264.00,175.00
MNR4867,162,18322,07/17/2011 07:44:30 PM,GMT,51.26,-91.05,3496.00,267.00,170.00
MNR4867,162,18323,07/17/2011 07:44:59 PM,GMT,51.25,-91.09,3536.00,264.00,169.00
MNR4867,162,18324,07/17/2011 07:45:29 PM,GMT,51.25,-91.12,3560.00,258.00,167.00
MNR4867,162,18325,07/17/2011 07:45:59 PM,GMT,51.24,-91.16,3584.00,256.00,170.00
MNR4867,162,18326,07/17/2011 07:46:29 PM,GMT,51.24,-91.19,3640.00,254.00,166.00
MNR4867,162,18327,07/17/2011 07:46:59 PM,GMT,51.23,-91.23,3656.00,255.00,168.00
MNR4867,162,18328,07/17/2011 07:47:29 PM,GMT,51.22,-91.27,3608.00,253.00,171.00
MNR4867,162,18329,07/17/2011 07:47:59 PM,GMT,51.22,-91.30,3576.00,252.00,172.00
MNR4867,162,18330,07/17/2011 07:48:29 PM,GMT,51.21,-91.34,3472.00,255.00,173.00
MNR4867,162,18331,07/17/2011 07:48:58 PM,GMT,51.20,-91.37,3424.00,256.00,172.00
MNR4867,162,18332,07/17/2011 07:49:28 PM,GMT,51.20,-91.41,3400.00,254.00,173.00
MNR4867,162,18333,07/17/2011 07:49:58 PM,GMT,51.19,-91.45,3312.00,255.00,176.00
MNR4867,162,18334,07/17/2011 07:50:28 PM,GMT,51.19,-91.49,3224.00,259.00,177.00
MNR4867,162,18335,07/17/2011 07:50:58 PM,GMT,51.18,-91.52,3168.00,257.00,173.00
MNR4867,162,18336,07/17/2011 07:51:28 PM,GMT,51.17,-91.56,3168.00,254.00,171.00
MNR4867,162,18337,07/17/2011 07:51:58 PM,GMT,51.17,-91.60,3120.00,258.00,175.00
MNR4867,162,18338,07/17/2011 07:52:28 PM,GMT,51.17,-91.64,3168.00,265.00,172.00
MNR4867,162,18339,07/17/2011 07:52:57 PM,GMT,51.17,-91.67,3128.00,273.00,177.00
MNR4867,162,18340,07/17/2011 07:53:27 PM,GMT,51.17,-91.71,3088.00,274.00,179.00
MNR4867,162,18341,07/17/2011 07:53:57 PM,GMT,51.17,-91.75,3104.00,277.00,180.00
MNR4867,162,18342,07/17/2011 07:54:27 PM,GMT,51.18,-91.79,3128.00,279.00,177.00
MNR4867,162,18343,07/17/2011 07:54:57 PM,GMT,51.18,-91.83,3128.00,279.00,175.00
MNR4867,162,18344,07/17/2011 07:55:27 PM,GMT,51.19,-91.87,3120.00,278.00,176.00
MNR4867,162,18345,07/17/2011 07:55:57 PM,GMT,51.19,-91.91,3120.00,274.00,177.00
MNR4867,162,18346,07/17/2011 07:56:27 PM,GMT,51.19,-91.95,3128.00,269.00,173.00
MNR4867,162,18347,07/17/2011 07:56:56 PM,GMT,51.18,-91.98,3000.00,267.00,177.00
MNR4867,162,18348,07/17/2011 07:57:26 PM,GMT,51.18,-92.02,2984.00,265.00,176.00
MNR4867,162,18349,07/17/2011 07:57:56 PM,GMT,51.18,-92.06,2800.00,264.00,166.00
MNR4867,162,18350,07/17/2011 07:58:26 PM,GMT,51.18,-92.10,2216.00,260.00,166.00
MNR4867,162,18351,07/17/2011 07:58:56 PM,GMT,51.17,-92.13,1944.00,254.00,161.00
MNR4867,162,18352,07/17/2011 07:59:26 PM,GMT,51.16,-92.16,2040.00,251.00,154.00
MNR4867,162,18353,07/17/2011 07:59:56 PM,GMT,51.15,-92.18,1920.00,209.00,144.00
MNR4867,162,18354,07/17/2011 08:00:33 PM,GMT,51.14,-92.15,1904.00,110.00,161.00
MNR4867,162,18355,07/17/2011 08:01:02 PM,GMT,51.16,-92.16,1856.00,350.00,127.00
MNR4867,162,18356,07/17/2011 08:01:32 PM,GMT,51.15,-92.17,1376.00,231.00,86.00
MNR4867,162,18357,07/17/2011 08:02:02 PM,GMT,51.14,-92.17,1360.00,169.00,100.00
MNR4867,162,18358,07/17/2011 08:02:32 PM,GMT,51.14,-92.15,1616.00,78.00,139.00
MNR4867,162,18359,07/17/2011 08:03:02 PM,GMT,51.16,-92.15,1696.00,11.00,146.00
MNR4867,162,18360,07/17/2011 08:03:32 PM,GMT,51.17,-92.16,1616.00,324.00,124.00
MNR4867,162,18361,07/17/2011 08:04:02 PM,GMT,51.16,-92.18,1600.00,218.00,113.00
MNR4867,162,18362,07/17/2011 08:04:32 PM,GMT,51.15,-92.17,1344.00,170.00,78.00
MNR4867,162,18363,07/17/2011 08:05:01 PM,GMT,51.14,-92.17,1376.00,168.00,103.00
MNR4867,162,18364,07/17/2011 08:05:31 PM,GMT,51.14,-92.15,1616.00,57.00,136.00
MNR4867,162,18365,07/17/2011 08:06:01 PM,GMT,51.16,-92.15,1624.00,4.00,135.00
MNR4867,162,18366,07/17/2011 08:06:31 PM,GMT,51.17,-92.17,1608.00,299.00,118.00
MNR4867,162,18367,07/17/2011 08:07:01 PM,GMT,51.16,-92.17,1616.00,192.00,121.00
MNR4867,162,18368,07/17/2011 08:07:31 PM,GMT,51.14,-92.17,1352.00,170.00,72.00
MNR4867,162,18369,07/17/2011 08:08:11 PM,GMT,51.14,-92.15,1504.00,119.00,137.00
MNR4867,162,18370,07/17/2011 08:08:41 PM,GMT,51.16,-92.15,1688.00,3.00,152.00
MNR4867,162,18371,07/17/2011 08:09:10 PM,GMT,51.17,-92.17,1544.00,328.00,123.00
MNR4867,162,18372,07/17/2011 08:09:40 PM,GMT,51.16,-92.18,1632.00,213.00,119.00
MNR4867,162,18373,07/17/2011 08:10:10 PM,GMT,51.15,-92.17,1360.00,166.00,67.00
MNR4867,162,18374,07/17/2011 08:10:40 PM,GMT,51.14,-92.17,1432.00,166.00,102.00
MNR4867,162,18375,07/17/2011 08:11:10 PM,GMT,51.14,-92.15,1656.00,47.00,142.00
MNR4867,162,18376,07/17/2011 08:11:40 PM,GMT,51.16,-92.15,1680.00,1.00,144.00
MNR4867,162,18377,07/17/2011 08:12:10 PM,GMT,51.17,-92.17,1592.00,285.00,116.00
MNR4867,162,18378,07/17/2011 08:12:40 PM,GMT,51.16,-92.18,1632.00,186.00,115.00
MNR4867,162,18379,07/17/2011 08:13:09 PM,GMT,51.14,-92.17,1352.00,164.00,66.00
MNR4867,162,18380,07/17/2011 08:14:09 PM,GMT,51.15,-92.15,1632.00,73.00,147.00
MNR4867,162,18381,07/17/2011 08:14:39 PM,GMT,51.17,-92.16,1592.00,350.00,145.00
MNR4867,162,18382,07/17/2011 08:15:09 PM,GMT,51.17,-92.18,1600.00,265.00,111.00
MNR4867,162,18383,07/17/2011 08:15:39 PM,GMT,51.15,-92.17,1528.00,158.00,105.00
MNR4867,162,18384,07/17/2011 08:16:09 PM,GMT,51.14,-92.17,1352.00,168.00,83.00
MNR4867,162,18385,07/17/2011 08:16:46 PM,GMT,51.13,-92.15,1520.00,117.00,142.00
MNR4867,162,18386,07/17/2011 08:17:16 PM,GMT,51.16,-92.15,1624.00,7.00,151.00
MNR4867,162,18387,07/17/2011 08:17:46 PM,GMT,51.17,-92.17,1544.00,315.00,125.00
MNR4867,162,18388,07/17/2011 08:18:16 PM,GMT,51.16,-92.19,1576.00,238.00,113.00
MNR4867,162,18389,07/17/2011 08:18:46 PM,GMT,51.15,-92.17,1360.00,147.00,90.00
MNR4867,162,18390,07/17/2011 08:19:16 PM,GMT,51.14,-92.17,1360.00,166.00,93.00
MNR4867,162,18391,07/17/2011 08:19:46 PM,GMT,51.14,-92.15,1488.00,96.00,132.00
MNR4867,162,18392,07/17/2011 08:20:16 PM,GMT,51.16,-92.15,1624.00,5.00,150.00
MNR4867,162,18393,07/17/2011 08:20:45 PM,GMT,51.17,-92.17,1552.00,312.00,118.00
MNR4867,162,18394,07/17/2011 08:21:15 PM,GMT,51.16,-92.19,1600.00,247.00,113.00
MNR4867,162,18395,07/17/2011 08:21:45 PM,GMT,51.15,-92.17,1440.00,140.00,92.00
MNR4867,162,18396,07/17/2011 08:22:15 PM,GMT,51.14,-92.17,1360.00,168.00,88.00
MNR4867,162,18397,07/17/2011 08:22:52 PM,GMT,51.13,-92.15,1520.00,121.00,133.00
MNR4867,162,18398,07/17/2011 08:23:22 PM,GMT,51.15,-92.14,1616.00,15.00,151.00
MNR4867,162,18399,07/17/2011 08:23:52 PM,GMT,51.17,-92.16,1576.00,328.00,134.00
MNR4867,162,18400,07/17/2011 08:24:22 PM,GMT,51.17,-92.18,1560.00,259.00,106.00
MNR4867,162,18401,07/17/2011 08:24:51 PM,GMT,51.16,-92.18,1576.00,154.00,105.00
MNR4867,162,18402,07/17/2011 08:25:21 PM,GMT,51.14,-92.17,1360.00,164.00,66.00
MNR4867,162,18403,07/17/2011 08:26:03 PM,GMT,51.14,-92.15,1496.00,121.00,134.00
MNR4867,162,18404,07/17/2011 08:26:32 PM,GMT,51.16,-92.16,1640.00,352.00,150.00
MNR4867,162,18405,07/17/2011 08:27:02 PM,GMT,51.17,-92.18,1512.00,310.00,117.00
MNR4867,162,18406,07/17/2011 08:27:32 PM,GMT,51.16,-92.18,1584.00,202.00,120.00
MNR4867,162,18407,07/17/2011 08:28:02 PM,GMT,51.15,-92.17,1360.00,148.00,68.00
MNR4867,162,18408,07/17/2011 08:28:32 PM,GMT,51.14,-92.17,1408.00,167.00,99.00
MNR4867,162,18409,07/17/2011 08:29:01 PM,GMT,51.14,-92.15,1520.00,88.00,135.00
MNR4867,162,18410,07/17/2011 08:29:31 PM,GMT,51.16,-92.16,1584.00,344.00,153.00
MNR4867,162,18411,07/17/2011 08:30:01 PM,GMT,51.17,-92.18,1488.00,307.00,114.00
MNR4867,162,18412,07/17/2011 08:30:31 PM,GMT,51.16,-92.18,1584.00,189.00,114.00
MNR4867,162,18413,07/17/2011 08:31:01 PM,GMT,51.15,-92.17,1344.00,138.00,67.00
MNR4867,162,18414,07/17/2011 08:31:31 PM,GMT,51.14,-92.17,1456.00,164.00,110.00
MNR4867,162,18415,07/17/2011 08:32:01 PM,GMT,51.15,-92.15,1672.00,41.00,151.00
MNR4867,162,18416,07/17/2011 08:32:31 PM,GMT,51.17,-92.16,1632.00,336.00,145.00
MNR4867,162,18417,07/17/2011 08:33:00 PM,GMT,51.16,-92.19,1544.00,257.00,115.00
MNR4867,162,18418,07/17/2011 08:33:30 PM,GMT,51.15,-92.17,1496.00,142.00,99.00
MNR4867,162,18419,07/17/2011 08:34:00 PM,GMT,51.14,-92.17,1360.00,165.00,88.00
MNR4867,162,18420,07/17/2011 08:34:32 PM,GMT,51.14,-92.15,1536.00,104.00,135.00
MNR4867,162,18421,07/17/2011 08:35:02 PM,GMT,51.16,-92.17,1648.00,326.00,141.00
MNR4867,162,18422,07/17/2011 08:35:32 PM,GMT,51.16,-92.20,1584.00,292.00,128.00
MNR4867,162,18423,07/17/2011 08:36:02 PM,GMT,51.15,-92.20,1616.00,172.00,144.00
MNR4867,162,18424,07/17/2011 08:36:31 PM,GMT,51.16,-92.17,1568.00,56.00,137.00
MNR4867,162,18425,07/17/2011 08:37:01 PM,GMT,51.16,-92.19,1592.00,251.00,118.00
MNR4867,162,18426,07/17/2011 08:37:31 PM,GMT,51.15,-92.17,1360.00,137.00,83.00
MNR4867,162,18427,07/17/2011 08:38:01 PM,GMT,51.14,-92.17,1384.00,167.00,95.00
MNR4867,162,18428,07/17/2011 08:38:31 PM,GMT,51.14,-92.15,1552.00,70.00,138.00
MNR4867,162,18429,07/17/2011 08:39:01 PM,GMT,51.16,-92.16,1656.00,356.00,138.00
MNR4867,162,18430,07/17/2011 08:39:31 PM,GMT,51.17,-92.18,1536.00,300.00,115.00
MNR4867,162,18431,07/17/2011 08:40:01 PM,GMT,51.16,-92.19,1528.00,218.00,117.00
MNR4867,162,18432,07/17/2011 08:40:30 PM,GMT,51.15,-92.17,1376.00,137.00,81.00
MNR4867,162,18433,07/17/2011 08:41:00 PM,GMT,51.14,-92.17,1368.00,167.00,93.00
MNR4867,162,18434,07/17/2011 08:41:30 PM,GMT,51.14,-92.15,1560.00,90.00,131.00
MNR4867,162,18435,07/17/2011 08:42:00 PM,GMT,51.16,-92.16,1648.00,345.00,143.00
MNR4867,162,18436,07/17/2011 08:42:30 PM,GMT,51.17,-92.18,1560.00,318.00,116.00
MNR4867,162,18437,07/17/2011 08:43:00 PM,GMT,51.16,-92.19,1592.00,222.00,115.00
MNR4867,162,18438,07/17/2011 08:43:30 PM,GMT,51.15,-92.17,1360.00,128.00,80.00
MNR4867,162,18439,07/17/2011 08:44:00 PM,GMT,51.14,-92.17,1400.00,168.00,99.00
MNR4867,162,18440,07/17/2011 08:44:34 PM,GMT,51.14,-92.15,1512.00,93.00,141.00
MNR4867,162,18441,07/17/2011 08:45:03 PM,GMT,51.16,-92.16,1672.00,338.00,148.00
MNR4867,162,18442,07/17/2011 08:45:33 PM,GMT,51.17,-92.18,1520.00,306.00,115.00
MNR4867,162,18443,07/17/2011 08:46:03 PM,GMT,51.15,-92.18,1640.00,178.00,118.00
MNR4867,162,18444,07/17/2011 08:46:33 PM,GMT,51.15,-92.17,1352.00,141.00,68.00
MNR4867,162,18445,07/17/2011 08:47:03 PM,GMT,51.13,-92.16,1520.00,158.00,106.00
MNR4867,162,18446,07/17/2011 08:47:33 PM,GMT,51.15,-92.16,1784.00,20.00,147.00
MNR4867,162,18447,07/17/2011 08:48:03 PM,GMT,51.16,-92.18,1640.00,315.00,133.00
MNR4867,162,18448,07/17/2011 08:48:32 PM,GMT,51.16,-92.19,1560.00,234.00,117.00
MNR4867,162,18449,07/17/2011 08:49:02 PM,GMT,51.15,-92.17,1384.00,116.00,89.00
MNR4867,162,18450,07/17/2011 08:49:32 PM,GMT,51.14,-92.17,1384.00,170.00,99.00
MNR4867,162,18451,07/17/2011 08:50:02 PM,GMT,51.14,-92.15,1536.00,64.00,140.00
MNR4867,162,18452,07/17/2011 08:50:32 PM,GMT,51.16,-92.16,1712.00,345.00,145.00
MNR4867,162,18453,07/17/2011 08:51:02 PM,GMT,51.16,-92.19,1552.00,271.00,122.00
MNR4867,162,18454,07/17/2011 08:51:32 PM,GMT,51.15,-92.18,1600.00,170.00,123.00
MNR4867,162,18455,07/17/2011 08:52:02 PM,GMT,51.15,-92.17,1360.00,138.00,67.00
MNR4867,162,18456,07/17/2011 08:52:31 PM,GMT,51.14,-92.17,1480.00,161.00,101.00
MNR4867,162,18457,07/17/2011 08:53:01 PM,GMT,51.15,-92.15,1672.00,42.00,149.00
MNR4867,162,18458,07/17/2011 08:53:31 PM,GMT,51.17,-92.15,1648.00,354.00,136.00
MNR4867,162,18459,07/17/2011 08:54:01 PM,GMT,51.17,-92.18,1544.00,277.00,122.00
MNR4867,162,18460,07/17/2011 08:54:31 PM,GMT,51.16,-92.19,1584.00,225.00,112.00
MNR4867,162,18461,07/17/2011 08:55:01 PM,GMT,51.15,-92.17,1480.00,117.00,90.00
MNR4867,162,18462,07/17/2011 08:55:31 PM,GMT,51.14,-92.17,1360.00,169.00,90.00
MNR4867,162,18463,07/17/2011 08:56:08 PM,GMT,51.14,-92.15,1616.00,103.00,136.00
MNR4867,162,18464,07/17/2011 08:56:38 PM,GMT,51.16,-92.15,1736.00,353.00,141.00
MNR4867,162,18465,07/17/2011 08:57:08 PM,GMT,51.17,-92.17,1600.00,321.00,123.00
MNR4867,162,18466,07/17/2011 08:57:38 PM,GMT,51.16,-92.19,1568.00,239.00,111.00
MNR4867,162,18467,07/17/2011 08:58:08 PM,GMT,51.15,-92.18,1632.00,130.00,107.00
MNR4867,162,18468,07/17/2011 08:58:38 PM,GMT,51.14,-92.17,1360.00,161.00,79.00
MNR4867,162,18469,07/17/2011 08:59:18 PM,GMT,51.14,-92.15,1528.00,114.00,140.00
MNR4867,162,18470,07/17/2011 08:59:48 PM,GMT,51.15,-92.17,1704.00,331.00,150.00
MNR4867,162,18471,07/17/2011 09:00:17 PM,GMT,51.16,-92.19,1544.00,297.00,116.00
MNR4867,162,18472,07/17/2011 09:00:47 PM,GMT,51.16,-92.19,1624.00,191.00,124.00
MNR4867,162,18473,07/17/2011 09:01:17 PM,GMT,51.15,-92.17,1360.00,116.00,84.00
MNR4867,162,18474,07/17/2011 09:01:47 PM,GMT,51.14,-92.17,1376.00,167.00,102.00
MNR4867,162,18475,07/17/2011 09:02:17 PM,GMT,51.14,-92.15,1496.00,72.00,139.00
MNR4867,162,18476,07/17/2011 09:02:47 PM,GMT,51.16,-92.18,1696.00,315.00,143.00
MNR4867,162,18477,07/17/2011 09:03:17 PM,GMT,51.16,-92.20,1600.00,298.00,111.00
MNR4867,162,18478,07/17/2011 09:03:47 PM,GMT,51.16,-92.19,1704.00,145.00,129.00
MNR4867,162,18479,07/17/2011 09:04:16 PM,GMT,51.15,-92.17,1352.00,122.00,77.00
MNR4867,162,18480,07/17/2011 09:04:46 PM,GMT,51.14,-92.17,1400.00,168.00,102.00
MNR4867,162,18481,07/17/2011 09:05:16 PM,GMT,51.14,-92.15,1488.00,64.00,138.00
MNR4867,162,18482,07/17/2011 09:05:46 PM,GMT,51.16,-92.17,1664.00,333.00,142.00
MNR4867,162,18483,07/17/2011 09:06:16 PM,GMT,51.16,-92.19,1544.00,274.00,116.00
MNR4867,162,18484,07/17/2011 09:06:46 PM,GMT,51.15,-92.18,1712.00,147.00,123.00
MNR4867,162,18485,07/17/2011 09:07:16 PM,GMT,51.15,-92.17,1352.00,139.00,66.00
MNR4867,162,18486,07/17/2011 09:07:46 PM,GMT,51.13,-92.16,1488.00,159.00,106.00
MNR4867,162,18487,07/17/2011 09:08:15 PM,GMT,51.15,-92.15,1608.00,37.00,142.00
MNR4867,162,18488,07/17/2011 09:08:45 PM,GMT,51.16,-92.17,1680.00,331.00,143.00
MNR4867,162,18489,07/17/2011 09:09:15 PM,GMT,51.16,-92.20,1560.00,264.00,110.00
MNR4867,162,18490,07/17/2011 09:09:45 PM,GMT,51.15,-92.19,1688.00,139.00,130.00
MNR4867,162,18491,07/17/2011 09:10:15 PM,GMT,51.15,-92.17,1360.00,130.00,71.00
MNR4867,162,18492,07/17/2011 09:10:45 PM,GMT,51.14,-92.17,1456.00,163.00,106.00
MNR4867,162,18493,07/17/2011 09:11:15 PM,GMT,51.15,-92.15,1648.00,50.00,147.00
MNR4867,162,18494,07/17/2011 09:11:45 PM,GMT,51.17,-92.15,1680.00,3.00,151.00
MNR4867,162,18495,07/17/2011 09:12:14 PM,GMT,51.18,-92.16,1512.00,338.00,124.00
MNR4867,162,18496,07/17/2011 09:12:44 PM,GMT,51.17,-92.18,1656.00,228.00,133.00
MNR4867,162,18497,07/17/2011 09:13:14 PM,GMT,51.15,-92.17,1600.00,170.00,107.00
MNR4867,162,18498,07/17/2011 09:13:44 PM,GMT,51.14,-92.17,1352.00,168.00,66.00
MNR4867,162,18499,07/17/2011 09:14:25 PM,GMT,51.14,-92.15,1584.00,117.00,140.00
MNR4867,162,18500,07/17/2011 09:14:55 PM,GMT,51.16,-92.15,1664.00,8.00,174.00
MNR4867,162,18501,07/17/2011 09:15:25 PM,GMT,51.18,-92.14,1712.00,12.00,150.00
MNR4867,162,18502,07/17/2011 09:15:54 PM,GMT,51.18,-92.16,1496.00,266.00,108.00
MNR4867,162,18503,07/17/2011 09:16:24 PM,GMT,51.17,-92.17,1576.00,200.00,135.00
MNR4867,162,18504,07/17/2011 09:16:54 PM,GMT,51.15,-92.17,1392.00,190.00,94.00
MNR4867,162,18505,07/17/2011 09:17:24 PM,GMT,51.14,-92.17,1368.00,172.00,89.00
MNR4867,162,18506,07/17/2011 09:17:54 PM,GMT,51.14,-92.15,1608.00,103.00,141.00
MNR4867,162,18507,07/17/2011 09:18:24 PM,GMT,51.16,-92.15,1544.00,11.00,180.00
MNR4867,162,18508,07/17/2011 09:18:54 PM,GMT,51.18,-92.14,1648.00,12.00,164.00
MNR4867,162,18509,07/17/2011 09:19:24 PM,GMT,51.19,-92.15,1496.00,288.00,105.00
MNR4867,162,18510,07/17/2011 09:19:53 PM,GMT,51.17,-92.16,1624.00,201.00,148.00
MNR4867,162,18511,07/17/2011 09:20:23 PM,GMT,51.15,-92.17,1520.00,196.00,115.00
MNR4867,162,18512,07/17/2011 09:20:53 PM,GMT,51.14,-92.17,1352.00,171.00,69.00
MNR4867,162,18513,07/17/2011 09:21:34 PM,GMT,51.14,-92.15,1592.00,110.00,145.00
MNR4867,162,18514,07/17/2011 09:22:03 PM,GMT,51.16,-92.14,1576.00,11.00,174.00
MNR4867,162,18515,07/17/2011 09:22:33 PM,GMT,51.18,-92.14,1624.00,7.00,183.00
MNR4867,162,18516,07/17/2011 09:23:03 PM,GMT,51.21,-92.12,1680.00,28.00,145.00
MNR4867,162,18517,07/17/2011 09:23:33 PM,GMT,51.21,-92.13,1472.00,309.00,111.00
MNR4867,162,18518,07/17/2011 09:24:02 PM,GMT,51.20,-92.15,1568.00,208.00,146.00
MNR4867,162,18519,07/17/2011 09:24:32 PM,GMT,51.18,-92.16,1656.00,205.00,160.00
MNR4867,162,18520,07/17/2011 09:25:02 PM,GMT,51.16,-92.17,1640.00,202.00,114.00
MNR4867,162,18521,07/17/2011 09:25:32 PM,GMT,51.14,-92.17,1344.00,173.00,63.00
MNR4867,162,18522,07/17/2011 09:26:02 PM,GMT,51.13,-92.16,1464.00,157.00,114.00
MNR4867,162,18523,07/17/2011 09:26:32 PM,GMT,51.15,-92.14,1576.00,44.00,166.00
MNR4867,162,18524,07/17/2011 09:27:02 PM,GMT,51.17,-92.13,1616.00,16.00,186.00
MNR4867,162,18525,07/17/2011 09:27:32 PM,GMT,51.20,-92.12,1640.00,15.00,190.00
MNR4867,162,18526,07/17/2011 09:28:01 PM,GMT,51.21,-92.12,1520.00,359.00,107.00
MNR4867,162,18527,07/17/2011 09:28:31 PM,GMT,51.20,-92.14,1480.00,226.00,128.00
MNR4867,162,18528,07/17/2011 09:29:01 PM,GMT,51.19,-92.15,1656.00,202.00,152.00
MNR4867,162,18529,07/17/2011 09:29:31 PM,GMT,51.16,-92.16,1672.00,201.00,163.00
MNR4867,162,18530,07/17/2011 09:30:01 PM,GMT,51.15,-92.17,1392.00,199.00,81.00
MNR4867,162,18531,07/17/2011 09:30:31 PM,GMT,51.14,-92.17,1376.00,171.00,94.00
MNR4867,162,18532,07/17/2011 09:31:02 PM,GMT,51.14,-92.15,1624.00,108.00,143.00
MNR4867,162,18533,07/17/2011 09:31:31 PM,GMT,51.16,-92.14,1624.00,12.00,176.00
MNR4867,162,18534,07/17/2011 09:32:01 PM,GMT,51.18,-92.13,1648.00,13.00,193.00
MNR4867,162,18535,07/17/2011 09:32:31 PM,GMT,51.21,-92.12,1688.00,18.00,182.00
MNR4867,162,18536,07/17/2011 09:33:01 PM,GMT,51.23,-92.12,1544.00,359.00,110.00
MNR4867,162,18537,07/17/2011 09:33:31 PM,GMT,51.21,-92.13,1536.00,208.00,128.00
MNR4867,162,18538,07/17/2011 09:34:01 PM,GMT,51.19,-92.14,1592.00,198.00,149.00
MNR4867,162,18539,07/17/2011 09:34:31 PM,GMT,51.17,-92.15,1600.00,201.00,158.00
MNR4867,162,18540,07/17/2011 09:35:01 PM,GMT,51.16,-92.17,1616.00,204.00,114.00
MNR4867,162,18541,07/17/2011 09:35:30 PM,GMT,51.14,-92.17,1360.00,192.00,69.00
MNR4867,162,18542,07/17/2011 09:36:00 PM,GMT,51.13,-92.17,1544.00,161.00,105.00
MNR4867,162,18543,07/17/2011 09:36:30 PM,GMT,51.15,-92.15,1624.00,33.00,160.00
MNR4867,162,18544,07/17/2011 09:37:00 PM,GMT,51.17,-92.14,1696.00,18.00,178.00
